,CATEGORY,SECTION,REGION,NAME,SCORE,SCORE_REVIEW,REVIEW,LINK,ADDRESS,lat,lng,IMG
167,FOOD,A,제주시,신현대식당,4.2,10건,14.0,https://place.map.kakao.com/9200433,"
제주특별자치도 제주시 임항로 40
(지번) 건입동 1319-19
",33.5163481,126.5292697,0
168,FOOD,A,제주시,왓더플라워,4.1,16건,43.0,https://place.map.kakao.com/1669901791,"
제주특별자치도 제주시 동한두기길 9
(지번) 용담1동 394
",33.515735,126.5160382,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Fc3ab2d57df249e92237770849db570285df74089
169,FOOD,A,제주시,가영이네횟집,5.0,5건,10.0,https://place.map.kakao.com/647198830,"
제주특별자치도 제주시 성지로 46-1
(지번) 일도일동 1097-11
",33.5106796,126.5284077,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F650BBF93FE0E4667B1AFE0D11F9B6737
170,FOOD,A,제주시,시루원,3.3,4건,9.0,https://place.map.kakao.com/2085292233,"
제주특별자치도 제주시 동문로 6-2
(지번) 일도1동 1145-5
",33.5127072,126.527267,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD08173296E3746A094501E5DD2521934
171,FOOD,A,제주시,백년귤화다,5.0,12건,11.0,https://place.map.kakao.com/1960019719,"
제주특별자치도 제주시 중앙로11길 1 제주청년몰 1층
(지번) 이도일동 1362-1
",33.5139273,126.5241864,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FAE2D1AC1B54148478FF569E9284F7D00
172,FOOD,A,제주시,국수먹고가게,4.8,15건,11.0,https://place.map.kakao.com/1891445904,"
제주특별자치도 제주시 흥운길 54
(지번) 용담2동 370-13
",33.5133006,126.5132437,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F50F25C0D03BC421F92CA278E8D3A451B
173,FOOD,A,제주시,예그리나,4.8,38건,9.0,https://place.map.kakao.com/24768798,"
제주특별자치도 제주시 흥운길 93 1층
(지번) 용담2동 450
",33.5155302,126.5132443,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB8991108343746139C453550BAC9F5F8
174,FOOD,A,제주시,카페쏘해피,4.9,27건,10.0,https://place.map.kakao.com/2106909178,"
제주특별자치도 제주시 서광로13길 32 1층
(지번) 삼도일동 526-3
",33.5029142,126.5180241,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1AF054AA65C84AAE8BB4B800095F5CD1
175,FOOD,A,제주시,집아페,4.5,53건,55.0,https://place.map.kakao.com/1575226983,"
제주특별자치도 제주시 서광로13길 3
(지번) 삼도1동 518-9
",33.5003337,126.517785,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5FE849AF9BDF43F5AF1889AAA330B9FE
176,FOOD,A,제주시,해짓골국수,4.1,17건,7.0,https://place.map.kakao.com/485694856,"
제주특별자치도 제주시 관덕로15길 31
(지번) 건입동 1390
",33.516059,126.5268679,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEA37A120922A4508B656B13FD147DE34
177,FOOD,A,제주시,해광식당 (휴업중),4.6,8건,6.0,https://place.map.kakao.com/15492241,"
제주특별자치도 제주시 산지로 1-2
(지번) 건입동 1310-1
",33.5162231,126.5308938,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB85B823EB5894712BEC03A6EEECDB728
178,FOOD,A,제주시,스시도모다찌 제주점,3.9,63건,72.0,https://place.map.kakao.com/12748422,"
제주특별자치도 제주시 광양8길 1 2층
(지번) 이도2동 1772-3
",33.4999781,126.5292507,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCACD281E79A545B3B47091069CC313FF
179,FOOD,A,제주시,이올라니,3.8,19건,69.0,https://place.map.kakao.com/1315710148,"
제주특별자치도 제주시 남성로8길 1 1층
(지번) 용담1동 2814-12
",33.5037493,126.5134566,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE23DF4B96DCD414AAAC09CE3AED52BD9
180,FOOD,A,제주시,돈물국수,4.1,16건,27.0,https://place.map.kakao.com/10315218,"
제주특별자치도 제주시 연무정동길 4
(지번) 건입동 1089-44
",33.5140999,126.5354599,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2AABD62B5269448DB095D14A868CC282
181,FOOD,A,제주시,루아르커피바 제주,4.8,5건,7.0,https://place.map.kakao.com/123978663,"
제주특별자치도 제주시 산지로 43 1층
(지번) 일도일동 1146-16
",33.5134753,126.5281753,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F43BCA0EE2ACA4EB79760CAE33A674A43
182,FOOD,A,제주시,불난닭짱,5.0,4건,11.0,https://place.map.kakao.com/19550711,"
제주특별자치도 제주시 서문로 18-2
(지번) 용담일동 242-16
",33.5097138,126.5135914,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAF3EB9269EAB4BD38F4BADAB99C89E0C
183,FOOD,A,제주시,청춘이오란다,4.4,8건,26.0,https://place.map.kakao.com/885634941,"
제주특별자치도 제주시 동문로 6-8
(지번) 일도일동 1482-1
",33.512215,126.5271214,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F164AF692EC68409FAB4AEE44B3C15E67
184,FOOD,A,제주시,대진 1호점,5.0,4건,6.0,https://place.map.kakao.com/24123446,"
제주특별자치도 제주시 서부두길 16
(지번) 건입동 1319-31
",33.5176631,126.5284004,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F06EA9A1292BD42A098F07D0A7C9B5D26
185,FOOD,A,제주시,밥부터먹자,4.4,16건,57.0,https://place.map.kakao.com/1939715755,"
제주특별자치도 제주시 용두암길 2 1층
(지번) 용담2동 481-46
",33.5145621,126.5109318,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F6FD2D4AA01D940FC9B36D67D467F1E30
186,FOOD,A,제주시,무상찻집 (휴업중),4.8,68건,113.0,https://place.map.kakao.com/1575289135,"
제주특별자치도 제주시 서광로5길 10
(지번) 용담1동 2826
",33.5009806,126.5144369,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA3C8B13E42124C63BA5EF8A3F9E0D725
187,FOOD,A,제주시,탑동마차,4.8,5건,10.0,https://place.map.kakao.com/460671046,"
제주특별자치도 제주시 중앙로1길 33 1층
(지번) 건입동 1319-26
",33.5162354,126.5284396,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_2058070494
188,FOOD,A,제주시,제주인양,4.9,11건,11.0,https://place.map.kakao.com/1222529386,"
제주특별자치도 제주시 동광로5길 28 1층
(지번) 이도일동 1249-14
",33.5039762,126.5306596,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_686716029
189,CAFE,A,제주시,풍류 아일랜드 팩토리,4.8,4건,15.0,https://place.map.kakao.com/76644844,"
제주특별자치도 제주시 관덕로8길 31
(지번) 이도일동 1493-1
",33.5105024,126.5234417,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F8AEA6387701D44C5891EEB57A4EF4064
190,CAFE,A,제주시,롤링브루잉,4.7,10건,10.0,https://place.map.kakao.com/1207134855,"
제주특별자치도 제주시 동문로 21-1 1층
(지번) 일도일동 1168-1
",33.5130969,126.5291783,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F17FB5F1D113E4FAD92DD2650C18F2D5C
191,CAFE,A,제주시,라토커피,3.1,19건,104.0,https://place.map.kakao.com/2020231452,"
제주특별자치도 제주시 광양10길 20
(지번) 이도2동 1769-15
",33.4987017,126.5282091,0
192,CAFE,A,제주시,커피파인더,4.8,95건,82.0,https://place.map.kakao.com/1505002027,"
제주특별자치도 제주시 서광로32길 20 1층
(지번) 이도이동 1766-7
",33.4985811,126.5287567,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE308F8F4EC204FA999619DF12D015441
193,CAFE,A,제주시,커피스트릿16,4.9,16건,8.0,https://place.map.kakao.com/2002632309,"
제주특별자치도 제주시 용두암길 16 1층
(지번) 용담2동 481-25
",33.5145267,126.512338,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F17A4C845E6E04F05B242D44DC234FFEB
194,CAFE,A,제주시,아일랜드프로젝트,3.8,4건,14.0,https://place.map.kakao.com/1289727651,"
제주특별자치도 제주시 전농로 29
(지번) 삼도일동 719-30
",33.504647,126.5164481,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FD43FC2AB9DBD40A6B0D3AB3C5F50EDD1
195,CAFE,A,제주시,이퀄,4.8,10건,11.0,https://place.map.kakao.com/480749971,"
제주특별자치도 제주시 산지로 21 1층
(지번) 건입동 1142-1
",33.5151532,126.5295461,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5C30CB2D7CDC439C9D1A16080C499726
196,CAFE,A,제주시,스타벅스 제주시청점,3.5,24건,61.0,https://place.map.kakao.com/1551305286,"
제주특별자치도 제주시 중앙로 215
(지번) 이도2동 1176-86
",33.5004872,126.5296069,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F788CDBE3B9574FABAC0B7CA922529A62
197,CAFE,A,제주시,귀리공장,4.9,7건,7.0,https://place.map.kakao.com/1632499645,"
제주특별자치도 제주시 전농로 119 103호
(지번) 이도일동 1690-6
",33.50482410000001,126.5197242,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Ff95cc1187264bd103871bf17085c7844982366bc
198,CAFE,A,제주시,루트17,5.0,7건,6.0,https://place.map.kakao.com/1572822141,"
제주특별자치도 제주시 동한두기길 3-16 1층
(지번) 용담일동 382-18
",33.5153233,126.5149377,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA9BBE64274524F33ACAE42EE341EA8E2
199,CAFE,A,제주시,프리제과,5.0,6건,14.0,https://place.map.kakao.com/381888744,"
제주특별자치도 제주시 전농로 28
(지번) 삼도일동 500-16
",33.5042622,126.5161619,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F891B6B9A88CB4D67902BC18EE3BA4FAD
200,CAFE,A,제주시,동한두기길31,5.0,8건,6.0,https://place.map.kakao.com/1215650132,"
제주특별자치도 제주시 동한두기길 31
(지번) 용담일동 432
",33.5167776,126.5153197,0
201,CAFE,A,제주시,모모샌드,4.2,5건,11.0,https://place.map.kakao.com/1265901792,"
제주특별자치도 제주시 용담로18길 17
(지번) 용담일동 245-3
",33.5086516,126.5134965,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F48E2C41E7E434004A1A15D8B62D4E073
202,CAFE,A,제주시,빠빠라기 시청점,3.2,23건,12.0,https://place.map.kakao.com/11053803,"
제주특별자치도 제주시 중앙로 218
(지번) 이도이동 1772-17
",33.49999380000001,126.5293602,0
203,CAFE,A,제주시,레이지커피,4.4,14건,27.0,https://place.map.kakao.com/355557993,"
제주특별자치도 제주시 서광로11길 14
(지번) 삼도일동 516
",33.5011312,126.5166985,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F63028EA607A546DBA4A45C6E4319FDD2
204,CAFE,A,제주시,혼디마카롱,4.8,6건,10.0,https://place.map.kakao.com/1932954547,"
제주특별자치도 제주시 삼성로 106 1층
(지번) 일도이동 163-25
",33.5097091,126.5359073,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F06F63D07A93D4E35983EB7AC2C71AA72
205,CAFE,A,제주시,제주바솔트,4.3,34건,133.0,https://place.map.kakao.com/1613900075,"
제주특별자치도 제주시 가령골3길 6 1층
(지번) 이도이동 317-9
",33.5040956,126.5393078,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F03B8AF5AA8F74CE89F916677A01BA244
206,CAFE,A,제주시,파생,4.5,6건,6.0,https://place.map.kakao.com/1790462170,"
제주특별자치도 제주시 신산로11길 15 1층
(지번) 일도이동 169-30
",33.5076512,126.5357816,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD8C42E27259D420A98FA09178148B3CB
207,CAFE,A,제주시,미스터힐링 제주시청점,5.0,7건,11.0,https://place.map.kakao.com/1619565582,"
제주특별자치도 제주시 서광로 301 4층
(지번) 이도일동 1774-2
",33.5007836,126.5286021,0
208,CAFE,A,제주시,앨리스,4.3,43건,58.0,https://place.map.kakao.com/15866494,"
제주특별자치도 제주시 서광로32길 36-1 2층
(지번) 이도2동 1188-15
",33.4975599,126.5296155,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F2F8C1680438940C38B718238AFCA5D2A
209,CAFE,A,제주시,오삼커피바,4.9,16건,13.0,https://place.map.kakao.com/1818162931,"
제주특별자치도 제주시 서광로13길 11
(지번) 삼도일동 516-7
",33.5010547,126.5177609,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE772D018C56449C18C76E947A32F1B6A
210,CAFE,A,제주시,허그데이,4.8,14건,16.0,https://place.map.kakao.com/1176846866,"
제주특별자치도 제주시 서광로3길 41 1층
(지번) 용담일동 2814-10
",33.5038491,126.5135087,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF00002D6844E4FC3960DC4B05982DCFF
211,CAFE,A,제주시,커피동굴,4.8,22건,9.0,https://place.map.kakao.com/259690308,"
제주특별자치도 제주시 사라봉길 5 지하1층
(지번) 건입동 674-53
",33.5146043,126.5392335,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F89CB8D9F4C8F4C24907B4BBC2CD56951
212,CAFE,A,제주시,올디너리,4.0,15건,33.0,https://place.map.kakao.com/397324342,"
제주특별자치도 제주시 서광로28길 21-1
(지번) 이도2동 1770-12
",33.4987473,126.5274131,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF27230D89BA74A2C8C4E78F5AE48D323
213,CAFE,A,제주시,코너커피,3.9,9건,11.0,https://place.map.kakao.com/300952834,"
제주특별자치도 제주시 광양10길 12 1층
(지번) 이도2동 1771-12
",33.4988325,126.5284227,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3D26D9A6EB8C4B2EB53151D4E4217897
214,CAFE,A,제주시,카페더브릿지,3.5,4건,20.0,https://place.map.kakao.com/18550490,"
제주특별자치도 제주시 광양8길 4 2층
(지번) 이도2동 1773-26
",33.5001171,126.5289632,0
215,CAFE,A,제주시,공설,4.9,7건,27.0,https://place.map.kakao.com/1122758171,"
제주특별자치도 제주시 공설로 15 1층
(지번) 삼도일동 562-8
",33.4985325,126.5167429,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FAA18BE5D45BF4A5CBF72F40B75BE7629
216,CAFE,A,제주시,탐앤탐스 제주시청점,3.5,10건,6.0,https://place.map.kakao.com/11266063,"
제주특별자치도 제주시 중앙로 236 문산빌딩 1층
(지번) 이도이동 1768-13
",33.4986027,126.5302672,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB143AF0742E541BA897DC66CE613DFF9
217,CAFE,A,제주시,버터넛 베이크숍&카페,4.7,15건,10.0,https://place.map.kakao.com/1689624022,"
제주특별자치도 제주시 광양9길 32 1층
(지번) 이도이동 1148-19
",33.5007961,126.5329979,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB4D8FD15BE5A4B068989A18B8CE97EA3
218,CAFE,A,제주시,구름제과,4.6,14건,11.0,https://place.map.kakao.com/1765370336,"
제주특별자치도 제주시 서광로28길 25 1층
(지번) 이도이동 1770-11
",33.4986454,126.5275644,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5AEC1201410141FC9A1A8819E52ED760
219,CAFE,A,제주시,시월의리브라,4.6,9건,7.0,https://place.map.kakao.com/1451476954,"
제주특별자치도 제주시 고마로 10 1층
(지번) 일도이동 550-27
",33.5132996,126.5382351,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2FEF92BB415B4032889E6944BE5F2675
220,CAFE,A,제주시,리유니온,4.4,37건,47.0,https://place.map.kakao.com/996009126,"
제주특별자치도 제주시 신성로13길 32 1층
(지번) 이도이동 1186-4
",33.4975004,126.5304472,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F82BE2319087E40D0A6419E4E11D571DB
221,CAFE,A,제주시,블루모모,4.1,16건,39.0,https://place.map.kakao.com/1957800805,"
제주특별자치도 제주시 고산동산1길 9 1층
(지번) 이도이동 1030-21
",33.4976752,126.5323457,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F610B27693CD14333889C191E3B38C084
222,CAFE,A,제주시,걸피커피,4.9,14건,13.0,https://place.map.kakao.com/2046461677,"
제주특별자치도 제주시 도남로 9-8 1층
(지번) 도남동 916
",33.4990588,126.5259411,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEEF5B8FAAA614681B578B24502D37755
223,CAFE,A,제주시,오캄커피,4.8,9건,17.0,https://place.map.kakao.com/1708813145,"
제주특별자치도 제주시 광양11길 16 희봉빌라 101호
(지번) 이도2동 1178-3
",33.499514,126.5318488,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0FD02AB1D1A747B2850A689390991302
224,CAFE,A,제주시,돈테일러익스프레스,4.4,10건,13.0,https://place.map.kakao.com/1366075110,"
제주특별자치도 제주시 신성로 19
(지번) 도남동 901-19
",33.4963202,126.5216574,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_558442847
225,CAFE,A,제주시,스타벅스 제주서해안로DT점,3.8,29건,78.0,https://place.map.kakao.com/386969795,"
제주특별자치도 제주시 서해안로 624
(지번) 용담삼동 1020-1
",33.5167857,126.5035553,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA94A0E1A76174C5F8AB2DAD372929F11
226,CAFE,A,제주시,단정한카페,4.7,25건,30.0,https://place.map.kakao.com/150782347,"
제주특별자치도 제주시 서광로28길 54 2층
(지번) 도남동 923-15
",33.4967947,126.5292529,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F12F30BB7D31C4FC19E824F609A390142
227,CAFE,A,제주시,클라우드나인커피,4.0,8건,6.0,https://place.map.kakao.com/24804810,"
제주특별자치도 제주시 신성로13길 12
(지번) 이도2동 1767-1
",33.499046,126.5293386,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F19B8C4EFEE4541BBB3CA20F463E60CF2
228,CAFE,A,제주시,머뭄,4.4,5건,6.0,https://place.map.kakao.com/27235493,"
제주특별자치도 제주시 광양10길 18-1
(지번) 이도2동 1769-12
",33.4988908,126.5281897,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF5FDBAA1AD494882B3ABB48E267919CA
229,CAFE,A,제주시,스타벅스 제주일도DT점,3.5,15건,11.0,https://place.map.kakao.com/1606770927,"
제주특별자치도 제주시 동광로 130
(지번) 일도이동 369-13
",33.5073284,126.540898,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2D26594369D64F12A637BFDFE313C2D3
230,CAFE,A,제주시,카페열리,4.8,12건,27.0,https://place.map.kakao.com/803475517,"
제주특별자치도 제주시 신성로 6
(지번) 오라일동 1088-3
",33.4955857,126.520541,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBA011E1A83B641A1BE660B76F22A7B0B
231,CAFE,A,제주시,금요일의아침 조금,5.0,5건,13.0,https://place.map.kakao.com/1628505523,"
제주특별자치도 제주시 가령골1길 12
(지번) 이도이동 319-5
",33.5031022,126.5375682,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5B677F5C883445D69B4C0232BB26D6B1
232,CAFE,A,제주시,커피로카,4.4,10건,15.0,https://place.map.kakao.com/18437400,"
제주특별자치도 제주시 고마로 86
(지번) 일도2동 367-17
",33.5076265,126.5404304,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F08E283E722A6407CBB055A7054A4C1A8
233,CAFE,A,제주시,시로코,4.3,4건,11.0,https://place.map.kakao.com/830307450,"
제주특별자치도 제주시 용마서1길 27-7 1층
(지번) 용담삼동 1006
",33.5163246,126.5047924,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F64B0B5D4F7A449CA95A48507493A7B9D
234,CAFE,A,제주시,카페 오픈,4.4,7건,7.0,https://place.map.kakao.com/1233788850,"
제주특별자치도 제주시 동고산로 10
(지번) 이도이동 1183-33
",33.4981501,126.5321666,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFC09D6214B1C42179EAB49B27AFE7B3B
235,CAFE,A,제주시,커필링,4.8,6건,9.0,https://place.map.kakao.com/289740101,"
제주특별자치도 제주시 동고산로 17 1층
(지번) 이도이동 1140-4
",33.4986212,126.532898,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA80FD0436E09407383EDE9FC5B57E89A
236,CAFE,A,제주시,쿠키상점,4.9,9건,14.0,https://place.map.kakao.com/815117007,"
제주특별자치도 제주시 동고산로 1 1층
(지번) 이도이동 1180-12
",33.4980185,126.5314855,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F99D55C7F0ECE4C77B381114D52DBCB08
237,CAFE,A,제주시,식빵가게,4.4,8건,15.0,https://place.map.kakao.com/615988591,"
제주특별자치도 제주시 월성로10길 1 1층
(지번) 용담이동 2752-9
",33.5011685,126.5053189,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF72F15B0363B4C7095AE85C8CF78A728
238,CAFE,A,제주시,공생,4.7,22건,23.0,https://place.map.kakao.com/1243067692,"
제주특별자치도 제주시 천수동로2길 23
(지번) 일도이동 372-9
",33.5082225,126.5433271,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0C2D916BEFB245E9AF4380F108505C7A
239,CAFE,A,제주시,보리다,4.2,10건,12.0,https://place.map.kakao.com/520929796,"
제주특별자치도 제주시 오복1길 17
(지번) 이도이동 1055
",33.4966234,126.5335913,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1006255170
240,CAFE,A,제주시,먹쿠슬낭여행자카페,4.2,13건,83.0,https://place.map.kakao.com/22400644,"
제주특별자치도 제주시 오라로 24
(지번) 오라삼동 2319-8
",33.4980411,126.5070556,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F39773324F3EC4D3BA883875FD04112DE
241,CAFE,A,제주시,중립,5.0,4건,11.0,https://place.map.kakao.com/263626880,"
제주특별자치도 제주시 서광로32길 38 2층
(지번) 이도이동 1188-16
",33.4974851,126.5296932,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_760490985
242,CAFE,A,제주시,커피오엘,5.0,11건,9.0,https://place.map.kakao.com/1042534546,"
제주특별자치도 제주시 서사로 179 1층
(지번) 오라일동 2454
",33.4962458,126.5200284,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F50E15E3424D747FB9F565E5E67903813
243,CAFE,A,제주시,2월22일,4.9,7건,8.0,https://place.map.kakao.com/311468079,"
제주특별자치도 제주시 오라로18길 10-1 1층
(지번) 오라일동 1012-8
",33.4940906,126.5171995,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7900C040242C4C86898CFCE2BDEDE812
244,CAFE,A,제주시,더블랭크,3.3,12건,19.0,https://place.map.kakao.com/404035026,"
제주특별자치도 제주시 도남서길 22
(지번) 도남동 50-4
",33.4933575,126.5235284,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF26F80C6E10B466F9B7E2EEF70B627A0
